HSC_signature,Btg2
HSC_signature,Pes1
HSC_signature,Guk1
HSC_signature,Patz1
HSC_signature,Eif4enif1
HSC_signature,Ogdh
HSC_signature,Drg1
HSC_signature,Rtn4
HSC_signature,Mtif2
HSC_signature,Rps27a
HSC_signature,Smek2
HSC_signature,Pnpt1
HSC_signature,Dbnl
HSC_signature,Xbp1
HSC_signature,Supt4a
HSC_signature,Rnf187
HSC_signature,Mrpl22
HSC_signature,Cnot8
HSC_signature,Rps6kb1
HSC_signature,Rnft1
HSC_signature,Mfap3
HSC_signature,Fam114a2
HSC_signature,Prpsap2
HSC_signature,Ggnbp2
HSC_signature,Drg2
HSC_signature,Tom1l1
HSC_signature,Stxbp4
HSC_signature,Bzw2
HSC_signature,Twistnb
HSC_signature,Atxn7l1
HSC_signature,Sypl
HSC_signature,Pdia6
HSC_signature,Nampt
HSC_signature,Pik3cg
HSC_signature,Tspan13
HSC_signature,Rock2
HSC_signature,Laptm4a
HSC_signature,Fam49a
HSC_signature,Pum2
HSC_signature,Smc6
HSC_signature,Amz2
HSC_signature,Gna13
HSC_signature,Prkar1a
HSC_signature,Trappc12
HSC_signature,Adi1
HSC_signature,Itsn2
HSC_signature,Rnf144a
HSC_signature,Id2
HSC_signature,Ncoa1
HSC_signature,Bcap29
HSC_signature,Cbll1
HSC_signature,Dnmt3a
HSC_signature,Dld
HSC_signature,Rab10
HSC_signature,Ddx52
HSC_signature,Cdc27
HSC_signature,Itgb3
HSC_signature,Tlk2
HSC_signature,Rffl
HSC_signature,Lig3
HSC_signature,Ddx42
HSC_signature,Ftsj3
HSC_signature,Psmc5
HSC_signature,Nf1
HSC_signature,Ddx5
HSC_signature,Psmd12
HSC_signature,Helz
HSC_signature,Rab37
HSC_signature,Slc9a3r1
HSC_signature,Nt5c
HSC_signature,Hn1
HSC_signature,Sumo2
HSC_signature,Nup85
HSC_signature,Pafah1b1
HSC_signature,Trim47
HSC_signature,Acox1
HSC_signature,Ten1
HSC_signature,Srp68
HSC_signature,Atp2a3
HSC_signature,Ankfy1
HSC_signature,Exoc7
HSC_signature,Ube2g1
HSC_signature,Txndc17
HSC_signature,Rabep1
HSC_signature,Blmh
HSC_signature,Ywhae
HSC_signature,Prpf8
HSC_signature,Nme2
HSC_signature,Spag9
HSC_signature,Luc7l3
HSC_signature,Pfas
HSC_signature,Adprm
HSC_signature,Top2a
HSC_signature,Acly
HSC_signature,Stat5b
HSC_signature,Lsm12
HSC_signature,Ubtf
HSC_signature,Eftud2
HSC_signature,Nmt1
HSC_signature,Gosr2
HSC_signature,Fkbp3
HSC_signature,Scfd1
HSC_signature,Strn3
HSC_signature,Dtd2
HSC_signature,Gtf2a1
HSC_signature,Sel1l
HSC_signature,Klhdc2
HSC_signature,Nemf
HSC_signature,Trappc6b
HSC_signature,Pnn
HSC_signature,Ctage5
HSC_signature,Galc
HSC_signature,Zc3h14
HSC_signature,Polr2h
HSC_signature,Psma6
HSC_signature,Nfkbia
HSC_signature,Ralgapa1
HSC_signature,Mbip
HSC_signature,Gstz1
HSC_signature,Sptlc2
HSC_signature,Ahsa1
HSC_signature,Vipas39
HSC_signature,Snw1
HSC_signature,Slirp
HSC_signature,Fut8
HSC_signature,Pygl
HSC_signature,Tmx1
HSC_signature,Actr10
HSC_signature,Timm9
HSC_signature,Ppm1a
HSC_signature,Mnat1
HSC_signature,Papola
HSC_signature,Atp6v1d
HSC_signature,Vrk1
HSC_signature,Eif2s1
HSC_signature,Vti1b
HSC_signature,Zfp36l1
HSC_signature,Erh
HSC_signature,Srsf5
HSC_signature,Pacs2
HSC_signature,Mta1
HSC_signature,Wdr37
HSC_signature,Gtpbp4
HSC_signature,Zmynd11
HSC_signature,Esyt2
HSC_signature,Cdca7l
HSC_signature,Psmc1
HSC_signature,Trip11
HSC_signature,Atxn3
HSC_signature,Pitrm1
HSC_signature,Pfkp
HSC_signature,Akr1c13
HSC_signature,Gdi2
HSC_signature,Acot2
HSC_signature,Entpd5
HSC_signature,Aldh6a1
HSC_signature,Isca2
HSC_signature,Npc2
HSC_signature,Fcf1
HSC_signature,Ylpm1
HSC_signature,Tmed10
HSC_signature,Fos
HSC_signature,0610007P14Rik
HSC_signature,Yy1
HSC_signature,Hsp90aa1
HSC_signature,Fdft1
HSC_signature,Tnfaip2
HSC_signature,Eif5
HSC_signature,Ppp1r13b
HSC_signature,2010107E04Rik
HSC_signature,Ggps1
HSC_signature,Trim27
HSC_signature,Zkscan3
HSC_signature,Exoc2
HSC_signature,Gcnt2
HSC_signature,Tmem14c
HSC_signature,Hivep1
HSC_signature,Mcur1
HSC_signature,Nup153
HSC_signature,Dek
HSC_signature,Susd3
HSC_signature,Nol8
HSC_signature,Spin1
HSC_signature,Prpf4b
HSC_signature,Eci2
HSC_signature,Ssr1
HSC_signature,Riok1
HSC_signature,Snrnp48
HSC_signature,Syk
HSC_signature,Sfxn1
HSC_signature,Ctsl
HSC_signature,Lman2
HSC_signature,Prelid1
HSC_signature,Nsd1
HSC_signature,Ddx46
HSC_signature,Caml
HSC_signature,Mterf3
HSC_signature,Uqcrb
HSC_signature,Cetn3
HSC_signature,Smad5
HSC_signature,Hnrnpk
HSC_signature,Ccnh
HSC_signature,Rasa1
HSC_signature,Gkap1
HSC_signature,Naa35
HSC_signature,Agtpbp1
HSC_signature,Pdcd6
HSC_signature,Sdha
HSC_signature,Ccdc127
HSC_signature,Erap1
HSC_signature,Cast
HSC_signature,Glrx
HSC_signature,Arsk
HSC_signature,Nsun2
HSC_signature,Mctp1
HSC_signature,Slf1
HSC_signature,Ndufs6
HSC_signature,Mrpl36
HSC_signature,Clptm1l
HSC_signature,Zcchc9
HSC_signature,Slc30a5
HSC_signature,Gtf2h2
HSC_signature,Serf1
HSC_signature,Ptcd2
HSC_signature,Btf3
HSC_signature,Gfm2
HSC_signature,Hmgcr
HSC_signature,Iqgap2
HSC_signature,Aggf1
HSC_signature,Ap3b1
HSC_signature,Scamp1
HSC_signature,Jmy
HSC_signature,Dimt1
HSC_signature,Kif2a
HSC_signature,Pde4d
HSC_signature,Plk2
HSC_signature,Erbb2ip
